t_fs,lambda_t,tau_ent_t
4.473999999999999773e+02,4.750000000000000000e+15,1.637515000000304281e+04
4.475999999999999659e+02,4.750000000000000000e+15,1.637610000000304353e+04
4.477999999999999545e+02,4.750000000000000000e+15,1.637705000000304426e+04
4.480000000000000000e+02,4.750000000000000000e+15,1.637800000000304499e+04
4.481999999999999886e+02,4.750000000000000000e+15,1.637895000000304572e+04
4.483999999999999773e+02,4.750000000000000000e+15,1.637990000000304644e+04
4.485999999999999659e+02,4.750000000000000000e+15,1.638085000000304717e+04
4.487999999999999545e+02,4.750000000000000000e+15,1.638180000000304790e+04
4.490000000000000000e+02,4.750000000000000000e+15,1.638275000000304863e+04
4.491999999999999886e+02,4.750000000000000000e+15,1.638370000000304935e+04
4.493999999999999773e+02,4.750000000000000000e+15,1.638465000000305008e+04
4.495999999999999659e+02,4.750000000000000000e+15,1.638560000000305081e+04
4.498000000000000114e+02,4.750000000000000000e+15,1.638655000000305154e+04
4.500000000000000000e+02,4.750000000000000000e+15,1.638750000000305226e+04
4.501999999999999886e+02,4.750000000000000000e+15,1.638845000000305299e+04
4.503999999999999773e+02,4.750000000000000000e+15,1.638940000000305372e+04
4.505999999999999659e+02,4.750000000000000000e+15,1.639035000000305445e+04
4.508000000000000114e+02,4.750000000000000000e+15,1.639130000000305517e+04
4.510000000000000000e+02,4.750000000000000000e+15,1.639225000000305590e+04
4.511999999999999886e+02,4.750000000000000000e+15,1.639320000000305663e+04
4.513999999999999773e+02,4.750000000000000000e+15,1.639415000000305736e+04
4.516000000000000227e+02,4.750000000000000000e+15,1.639510000000305808e+04
4.518000000000000114e+02,4.750000000000000000e+15,1.639605000000305881e+04
4.520000000000000000e+02,4.750000000000000000e+15,1.639700000000305954e+04
4.521999999999999886e+02,4.750000000000000000e+15,1.639795000000306027e+04
4.523999999999999773e+02,4.750000000000000000e+15,1.639890000000306100e+04
4.526000000000000227e+02,4.750000000000000000e+15,1.639985000000306172e+04
4.528000000000000114e+02,4.750000000000000000e+15,1.640080000000306245e+04
4.530000000000000000e+02,4.750000000000000000e+15,1.640175000000306318e+04
4.531999999999999886e+02,4.750000000000000000e+15,1.640270000000306391e+04
4.533999999999999773e+02,4.750000000000000000e+15,1.640365000000306463e+04
4.536000000000000227e+02,4.750000000000000000e+15,1.640460000000306536e+04
4.538000000000000114e+02,4.750000000000000000e+15,1.640555000000306609e+04
4.540000000000000000e+02,4.750000000000000000e+15,1.640650000000306682e+04
4.541999999999999886e+02,4.750000000000000000e+15,1.640745000000306754e+04
4.544000000000000341e+02,4.750000000000000000e+15,1.640840000000306827e+04
4.546000000000000227e+02,4.750000000000000000e+15,1.640935000000306900e+04
4.547999999999999545e+02,4.750000000000000000e+15,1.641030000000306973e+04
4.550000000000000000e+02,4.750000000000000000e+15,1.641125000000307045e+04
4.552000000000000455e+02,4.750000000000000000e+15,1.641220000000307118e+04
4.553999999999999773e+02,4.750000000000000000e+15,1.641315000000307191e+04
4.556000000000000227e+02,4.750000000000000000e+15,1.641410000000307264e+04
4.558000000000000114e+02,4.750000000000000000e+15,1.641505000000307336e+04
4.560000000000000000e+02,4.750000000000000000e+15,1.641600000000307409e+04
4.561999999999999886e+02,4.750000000000000000e+15,1.641695000000307482e+04
4.563999999999999773e+02,4.750000000000000000e+15,1.641790000000307555e+04
4.565999999999999659e+02,4.750000000000000000e+15,1.641885000000307627e+04
4.568000000000000114e+02,4.750000000000000000e+15,1.641980000000307700e+04
4.569999999999999432e+02,4.750000000000000000e+15,1.642075000000307773e+04
4.571999999999999886e+02,4.750000000000000000e+15,1.642170000000307846e+04
4.573999999999999773e+02,4.750000000000000000e+15,1.642265000000307919e+04
4.575999999999999659e+02,4.750000000000000000e+15,1.642360000000307991e+04
4.578000000000000114e+02,4.750000000000000000e+15,1.642455000000308064e+04
4.579999999999999432e+02,4.750000000000000000e+15,1.642550000000308137e+04
4.581999999999999886e+02,4.750000000000000000e+15,1.642645000000308210e+04
4.583999999999999204e+02,4.750000000000000000e+15,1.642740000000308282e+04
4.585999999999999659e+02,4.750000000000000000e+15,1.642835000000308355e+04
4.588000000000000114e+02,4.750000000000000000e+15,1.642930000000308428e+04
4.589999999999999432e+02,4.750000000000000000e+15,1.643025000000308501e+04
4.591999999999999886e+02,4.750000000000000000e+15,1.643120000000308573e+04
4.593999999999999204e+02,4.750000000000000000e+15,1.643215000000308646e+04
4.595999999999999659e+02,4.750000000000000000e+15,1.643310000000308719e+04
4.598000000000000114e+02,4.750000000000000000e+15,1.643405000000308792e+04
4.599999999999999432e+02,4.750000000000000000e+15,1.643500000000308864e+04
4.601999999999999886e+02,4.750000000000000000e+15,1.643595000000308937e+04
4.604000000000000341e+02,4.750000000000000000e+15,1.643690000000309010e+04
4.605999999999999659e+02,4.750000000000000000e+15,1.643785000000309083e+04
4.608000000000000114e+02,4.750000000000000000e+15,1.643880000000309155e+04
4.609999999999999432e+02,4.750000000000000000e+15,1.643975000000309228e+04
4.611999999999999886e+02,4.750000000000000000e+15,1.644070000000309301e+04
4.614000000000000341e+02,4.750000000000000000e+15,1.644165000000309374e+04
4.615999999999999659e+02,4.750000000000000000e+15,1.644260000000309446e+04
4.618000000000000114e+02,4.750000000000000000e+15,1.644355000000309519e+04
4.619999999999999432e+02,4.750000000000000000e+15,1.644450000000309592e+04
4.621999999999999886e+02,4.750000000000000000e+15,1.644545000000309665e+04
4.624000000000000341e+02,4.750000000000000000e+15,1.644640000000309738e+04
4.625999999999999659e+02,4.750000000000000000e+15,1.644735000000309810e+04
4.628000000000000114e+02,4.750000000000000000e+15,1.644830000000309883e+04
4.629999999999999432e+02,4.750000000000000000e+15,1.644925000000309956e+04
4.631999999999999886e+02,4.750000000000000000e+15,1.645020000000310029e+04
4.634000000000000341e+02,4.750000000000000000e+15,1.645115000000310101e+04
4.635999999999999659e+02,4.750000000000000000e+15,1.645210000000310174e+04
4.638000000000000114e+02,4.750000000000000000e+15,1.645305000000310247e+04
4.639999999999999432e+02,4.750000000000000000e+15,1.645400000000310320e+04
4.641999999999999886e+02,4.750000000000000000e+15,1.645495000000310392e+04
4.644000000000000341e+02,4.750000000000000000e+15,1.645590000000310465e+04
4.645999999999999659e+02,4.750000000000000000e+15,1.645685000000310538e+04
4.648000000000000114e+02,4.750000000000000000e+15,1.645780000000310611e+04
4.650000000000000568e+02,4.750000000000000000e+15,1.645875000000310683e+04
4.651999999999999886e+02,4.750000000000000000e+15,1.645970000000310756e+04
4.654000000000000341e+02,4.750000000000000000e+15,1.646065000000310829e+04
4.655999999999999659e+02,4.750000000000000000e+15,1.646160000000310902e+04
4.658000000000000114e+02,4.750000000000000000e+15,1.646255000000310974e+04
4.660000000000000568e+02,4.750000000000000000e+15,1.646350000000311047e+04
4.661999999999999886e+02,4.750000000000000000e+15,1.646445000000311120e+04
4.664000000000000341e+02,4.750000000000000000e+15,1.646540000000311193e+04
4.665999999999999659e+02,4.750000000000000000e+15,1.646635000000311265e+04
4.668000000000000114e+02,4.750000000000000000e+15,1.646730000000311338e+04
4.670000000000000568e+02,4.750000000000000000e+15,1.646825000000311411e+04
4.671999999999999886e+02,4.750000000000000000e+15,1.646920000000311484e+04
4.674000000000000341e+02,4.750000000000000000e+15,1.647015000000311557e+04
4.675999999999999659e+02,4.750000000000000000e+15,1.647110000000311629e+04
4.678000000000000114e+02,4.750000000000000000e+15,1.647205000000311702e+04
4.680000000000000000e+02,4.750000000000000000e+15,1.647300000000311775e+04
4.681999999999999886e+02,4.750000000000000000e+15,1.647395000000311848e+04
4.683999999999999773e+02,4.750000000000000000e+15,1.647490000000311920e+04
4.685999999999999659e+02,4.750000000000000000e+15,1.647585000000311993e+04
4.687999999999999545e+02,4.750000000000000000e+15,1.647680000000312066e+04
4.690000000000000000e+02,4.750000000000000000e+15,1.647775000000312139e+04
4.691999999999999318e+02,4.750000000000000000e+15,1.647870000000312211e+04
4.693999999999999773e+02,4.750000000000000000e+15,1.647965000000312284e+04
4.696000000000000227e+02,4.750000000000000000e+15,1.648060000000312357e+04
4.697999999999999545e+02,4.750000000000000000e+15,1.648155000000312430e+04
4.700000000000000000e+02,4.750000000000000000e+15,1.648250000000312502e+04
4.701999999999999318e+02,4.750000000000000000e+15,1.648345000000312575e+04
4.703999999999999773e+02,4.750000000000000000e+15,1.648440000000312648e+04
4.706000000000000227e+02,4.750000000000000000e+15,1.648535000000312721e+04
4.707999999999999545e+02,4.750000000000000000e+15,1.648630000000312793e+04
4.710000000000000000e+02,4.750000000000000000e+15,1.648725000000312866e+04
4.711999999999999318e+02,4.750000000000000000e+15,1.648820000000312939e+04
4.713999999999999773e+02,4.750000000000000000e+15,1.648915000000313012e+04
4.716000000000000227e+02,4.750000000000000000e+15,1.649010000000313084e+04
4.717999999999999545e+02,4.750000000000000000e+15,1.649105000000313157e+04
4.720000000000000000e+02,4.750000000000000000e+15,1.649200000000313230e+04
4.721999999999999318e+02,4.750000000000000000e+15,1.649295000000313303e+04
4.723999999999999773e+02,4.750000000000000000e+15,1.649390000000313375e+04
4.726000000000000227e+02,4.750000000000000000e+15,1.649485000000313448e+04
4.727999999999999545e+02,4.750000000000000000e+15,1.649580000000313521e+04
4.730000000000000000e+02,4.750000000000000000e+15,1.649675000000313594e+04
4.731999999999999318e+02,4.750000000000000000e+15,1.649770000000313667e+04
4.733999999999999773e+02,4.750000000000000000e+15,1.649865000000313739e+04
4.736000000000000227e+02,4.750000000000000000e+15,1.649960000000313812e+04
4.737999999999999545e+02,4.750000000000000000e+15,1.650055000000313885e+04
4.740000000000000000e+02,4.750000000000000000e+15,1.650150000000313958e+04
4.742000000000000455e+02,4.750000000000000000e+15,1.650245000000314030e+04
4.743999999999999773e+02,4.750000000000000000e+15,1.650340000000314103e+04
4.746000000000000227e+02,4.750000000000000000e+15,1.650435000000314176e+04
4.747999999999999545e+02,4.750000000000000000e+15,1.650530000000314249e+04
4.750000000000000000e+02,4.750000000000000000e+15,1.650625000000314321e+04
4.752000000000000455e+02,4.750000000000000000e+15,1.650720000000314394e+04
4.753999999999999773e+02,4.750000000000000000e+15,1.650815000000314467e+04
4.756000000000000227e+02,4.750000000000000000e+15,1.650910000000314540e+04
4.757999999999999545e+02,4.750000000000000000e+15,1.651005000000314612e+04
4.760000000000000000e+02,4.750000000000000000e+15,1.651100000000314685e+04
4.762000000000000455e+02,4.750000000000000000e+15,1.651195000000314758e+04
4.763999999999999773e+02,4.750000000000000000e+15,1.651290000000314831e+04
4.766000000000000227e+02,4.750000000000000000e+15,1.651385000000314903e+04
4.767999999999999545e+02,4.750000000000000000e+15,1.651480000000314976e+04
4.770000000000000000e+02,4.750000000000000000e+15,1.651575000000315049e+04
4.772000000000000455e+02,4.750000000000000000e+15,1.651670000000315122e+04
4.773999999999999773e+02,4.750000000000000000e+15,1.651765000000315194e+04
4.776000000000000227e+02,4.750000000000000000e+15,1.651860000000315267e+04
4.777999999999999545e+02,4.750000000000000000e+15,1.651955000000315340e+04
4.780000000000000000e+02,4.750000000000000000e+15,1.652050000000315413e+04
4.782000000000000455e+02,4.750000000000000000e+15,1.652145000000315486e+04
4.783999999999999773e+02,4.750000000000000000e+15,1.652240000000315558e+04
4.786000000000000227e+02,4.750000000000000000e+15,1.652335000000315631e+04
4.788000000000000682e+02,4.750000000000000000e+15,1.652430000000315704e+04
4.790000000000000000e+02,4.750000000000000000e+15,1.652525000000315777e+04
4.792000000000000455e+02,4.750000000000000000e+15,1.652620000000315849e+04
4.793999999999999773e+02,4.750000000000000000e+15,1.652715000000315922e+04
4.796000000000000227e+02,4.750000000000000000e+15,1.652810000000315995e+04
4.798000000000000114e+02,4.750000000000000000e+15,1.652905000000316068e+04
4.800000000000000000e+02,4.750000000000000000e+15,1.653000000000316140e+04
4.801999999999999886e+02,4.750000000000000000e+15,1.653095000000316213e+04
4.803999999999999773e+02,4.750000000000000000e+15,1.653190000000316286e+04
4.805999999999999659e+02,4.750000000000000000e+15,1.653285000000316359e+04
4.808000000000000114e+02,4.750000000000000000e+15,1.653380000000316431e+04
4.809999999999999432e+02,4.750000000000000000e+15,1.653475000000316504e+04
4.811999999999999886e+02,4.750000000000000000e+15,1.653570000000316577e+04
4.813999999999999204e+02,4.750000000000000000e+15,1.653665000000316650e+04
4.815999999999999659e+02,4.750000000000000000e+15,1.653760000000316722e+04
4.818000000000000114e+02,4.750000000000000000e+15,1.653855000000316795e+04
4.819999999999999432e+02,4.750000000000000000e+15,1.653950000000316868e+04
4.821999999999999886e+02,4.750000000000000000e+15,1.654045000000316941e+04
4.823999999999999204e+02,4.750000000000000000e+15,1.654140000000317013e+04
4.825999999999999659e+02,4.750000000000000000e+15,1.654235000000317086e+04
4.828000000000000114e+02,4.750000000000000000e+15,1.654330000000317159e+04
4.829999999999999432e+02,4.750000000000000000e+15,1.654425000000317232e+04
4.831999999999999886e+02,4.750000000000000000e+15,1.654520000000317305e+04
4.833999999999999204e+02,4.750000000000000000e+15,1.654615000000317377e+04
4.835999999999999659e+02,4.750000000000000000e+15,1.654710000000317450e+04
4.838000000000000114e+02,4.750000000000000000e+15,1.654805000000317523e+04
4.839999999999999432e+02,4.750000000000000000e+15,1.654900000000317596e+04
4.841999999999999886e+02,4.750000000000000000e+15,1.654995000000317668e+04
4.844000000000000341e+02,4.750000000000000000e+15,1.655090000000317741e+04
4.845999999999999659e+02,4.750000000000000000e+15,1.655185000000317814e+04
4.848000000000000114e+02,4.750000000000000000e+15,1.655280000000317887e+04
4.849999999999999432e+02,4.750000000000000000e+15,1.655375000000317959e+04
4.851999999999999886e+02,4.750000000000000000e+15,1.655470000000318032e+04
4.854000000000000341e+02,4.750000000000000000e+15,1.655565000000318105e+04
4.855999999999999659e+02,4.750000000000000000e+15,1.655660000000318178e+04
4.858000000000000114e+02,4.750000000000000000e+15,1.655755000000318250e+04
4.859999999999999432e+02,4.750000000000000000e+15,1.655850000000318323e+04
4.861999999999999886e+02,4.750000000000000000e+15,1.655945000000318396e+04
4.864000000000000341e+02,4.750000000000000000e+15,1.656040000000318469e+04
4.865999999999999659e+02,4.750000000000000000e+15,1.656135000000318541e+04
4.868000000000000114e+02,4.750000000000000000e+15,1.656230000000318614e+04
4.869999999999999432e+02,4.750000000000000000e+15,1.656325000000318687e+04
4.871999999999999886e+02,4.750000000000000000e+15,1.656420000000318760e+04
4.874000000000000341e+02,4.750000000000000000e+15,1.656515000000318832e+04
4.875999999999999659e+02,4.750000000000000000e+15,1.656610000000318905e+04
4.878000000000000114e+02,4.750000000000000000e+15,1.656705000000318978e+04
4.879999999999999432e+02,4.750000000000000000e+15,1.656800000000319051e+04
4.881999999999999886e+02,4.750000000000000000e+15,1.656895000000319124e+04
4.884000000000000341e+02,4.750000000000000000e+15,1.656990000000319196e+04
4.885999999999999659e+02,4.750000000000000000e+15,1.657085000000319269e+04
4.888000000000000114e+02,4.750000000000000000e+15,1.657180000000319342e+04
4.890000000000000568e+02,4.750000000000000000e+15,1.657275000000319415e+04
4.891999999999999886e+02,4.750000000000000000e+15,1.657370000000319487e+04
4.894000000000000341e+02,4.750000000000000000e+15,1.657465000000319560e+04
4.895999999999999659e+02,4.750000000000000000e+15,1.657560000000319633e+04
